level0;id;SCaCodigo;SCaTipo;SCaNombre;SHAPE_Leng;SHAPE_Area;areakm;count_hurtos;count_accidentes;count_alojamiento;count_sitp;count_restaurantes;count_parques;count_sitios;hurtos;accidentes;alojamiento;sitp;restaurantes;parques;sitios;c1_index;cluster;
418;006509;6509;0;LUSITANIA;0.03154041298;4.84E-05;0.6017789874;554;146;0;16;0;0;9;9.206.037.626;242.613.988;0;265.878.343;0;0;1.495.565.679;8.133.267.849;0;006509
419;004554;4554;0;PATIO BONITO;0.02461603933;2.69E-05;0.3342788482;832;191;1;16;0;0;17;2.488.940.011;5.713.792.573;2.991.514.436;4.786.423.098;0;0;5.085.574.541;2.078.650.036;1;004554
420;006104;6104;0;LA FAVORITA;0.02347286504;2.35E-05;0.2918559021;907;186;9;10;0;0;14;3.107.697.988;6.373.008.003;308.371.355;3.426.348.389;0;0;4.796.887.744;2.907.331.095;1;006104
421;004530;4530;0;TIMIZA B;0.03303799753;3.32E-05;0.4122923848;211;84;0;16;0;0;18;5.117.727.316;2.037.389.074;0;3.880.741.093;0;0;4.365.833.729;9.259.960.174;5;004530
422;205225;205225;2;LAS ACACIAS RURAL;0.009616915182;5.18E-06;0.06434969098;1;0;0;0;0;0;0;1.554.009.017;0;0;0;0;0;0;0.05801771693;3;205225
423;002524;2524;0;LA ANDREA;0.0270162135;3.37E-05;0.4186237688;254;165;0;15;0;1;29;6.067.500.675;3.941.486.659;0;358.316.969;0;2.388.779.793;6.927.461.401;1.305.856.148;0;002524
424;009204;9204;0;EL RINCON NORTE;0.022434081;2.32E-05;0.2885703118;314;109;1;8;0;0;14;1.088.123.023;3.777.242.341;3.465.359.946;2.772.287.957;0;0;4.851.503.924;1.262.532.649;0;009204
425;002616;2616;0;EL NUEVO PORTAL;0.02338948615;2.10E-05;0.260876231;98;62;0;10;0;0;16;3.756.570.678;2.376.605.939;0;3.833.235.385;0;0;6.133.176.616;1.001.949.435;5;002616
426;004642;4642;0;ISLANDIA;0.03239868349;3.33E-05;0.4140112079;130;6;0;6;0;0;5;3.140.011.611;1.449.236.128;0;1.449.236.128;0;0;1.207.696.773;3.291.367.605;3;004642
427;109107;109107;1;CHORRERAS;0.3001040542;0.001717447802;2.133.437.914;0;0;0;0;0;0;1;0;0;0;0;0;0;0.04687270221;0.002947675184;3;109107
428;109103;109103;1;LAS VEGAS;0.3285697734;0.003959078795;4.918.177.814;0;0;0;0;0;0;1;0;0;0;0;0;0;0.02033273375;0.001278660966;3;109103
429;002575;2575;0;CERRO COLORADO;0.04055220432;6.42E-05;0.7980008293;11;0;0;0;0;0;0;1.378.444.683;0;0;0;0;0;0;0.05146315919;3;002575
430;109101;109101;1;EL TOLDO;0.380515678;0.003655390409;4.541.177.286;1;0;0;0;0;0;2;0.02202072143;0;0;0;0;0;0.04404144287;0.002851838937;3;109101
431;109113;109113;1;LAGUNITAS;0.3343915818;0.003679038653;4.570.017.667;0;0;0;0;0;0;1;0;0;0;0;0;0;0.02188175348;0.001376073891;3;109113
432;109102;109102;1;SAN ANTONIO;0.3383224301;0.002607420207;3.239.395.339;0;0;0;0;0;0;1;0;0;0;0;0;0;0.0308699586;0.001941313528;3;109102
433;001315;1315;0;ALTAMIRA;0.02753776682;3.20E-05;0.3974044676;117;147;0;12;0;0;7;2.944.103.792;3.699.002.201;0;3.019.593.633;0;0;1.761.429.619;7.023.300.438;0;001315
434;001325;1325;0;JUAN REY (LA PAZ);0.04153354345;4.21E-05;0.5237268897;69;46;0;11;0;0;4;1.317.480.568;8.783.203.785;0;210.033.134;0;0;7.637.568.509;3.332.811.242;0;001325
435;008405;8405;0;GINEBRA;0.01540390887;1.21E-05;0.1508449776;39;37;0;5;0;0;6;2.585.435.765;2.452.849.315;0;3.314.661.237;0;0;3.977.593.484;7.814.989.144;0;008405
436;009119;9119;0;ATENAS;0.02661419786;2.17E-05;0.2700524651;179;90;0;5;0;0;13;6.628.341.643;3.332.685.742;0;1.851.492.079;0;0;4.813.879.406;9.076.833.522;0;009119
437;008509;8509;0;LOS CEDROS ORIENTAL;0.01638263637;9.67E-06;0.1202244147;93;43;0;4;0;0;3;7.735.533.605;357.664.457;0;3.327.111.228;0;0;2.495.333.421;9.472.761.761;0;008509
438;101307;101307;1;TIHUAQUE RURAL;0.03555549861;2.40E-05;0.2986844678;5;1;0;0;0;0;0;1.674.007.369;3.348.014.737;0;0;0;0;0;0.08204780321;3;101307
439;002521;2521;0;LUCERO ALTO;0.02178316594;2.09E-05;0.2594995312;225;90;0;8;0;0;17;8.670.535.895;3.468.214.358;0;3.082.857.207;0;0;6.551.071.565;1.209.416.495;0;002521
440;002514;2514;0;MEISSEN;0.02399275836;2.69E-05;0.3342137113;208;81;0;5;0;1;9;6.223.562.738;2.423.598.951;0;1.496.048.735;0;299.209.747;2.692.887.723;7.979.632.256;0;002514
441;002587;2587;0;BRISAS DEL VOLADOR;0.01409721831;8.38E-06;0.1041487564;13;32;0;4;0;1;2;1.248.214.616;3.072.528.285;0;3.840.660.356;0;960.165.089;1.920.330.178;1.079.779.901;4;002587
442;001304;1304;0;BELLO HORIZONTE;0.02468044383;3.02E-05;0.3752599902;179;117;0;10;0;0;10;4.770.026.239;311.783.838;0;2.664.819.128;0;0;2.664.819.128;7.621.636.796;0;001304
443;004303;4303;0;BARCELONA;0.01774864528;1.44E-05;0.1794283321;128;193;0;3;0;0;8;7.133.767.478;1.075.638.378;0;1.671.976.753;0;0;4.458.604.674;1.321.909.651;0;004303
444;005637;5637;0;VILLA GLADYS;0.02551667878;2.58E-05;0.3208525444;93;56;0;5;0;0;13;2.898.527.739;1.745.350.036;0;1.558.348.247;0;0;4.051.705.442;6.020.245.162;0;005637
445;003106;3106;0;CENTRO ADMINISTRATIVO;0.02836617838;3.37E-05;0.4192120176;894;287;8;5;4;0;145;2.132.572.451;684.617.778;1.908.342.238;1.192.713.899;9.541.711.191;0;3.458.870.307;416.092.737;1;003106
446;005672;5672;0;LAS NAVETAS;0.01993445451;2.01E-05;0.249806559;2;0;0;0;0;0;0;8.006.194.905;0;0;0;0;0;0;0.02989050544;3;005672
447;006408;6408;0;EL CARMEN FONTIBON;0.04280079395;5.15E-05;0.6405223818;488;298;6;13;0;0;36;7.618.781.386;4.652.452.568;9.367.354.164;2.029.593.402;0;0;5.620.412.498;1.322.582.649;0;006408
448;001114;1114;0;VELODROMO;0.02259038548;1.90E-05;0.2360375084;126;87;0;2;0;0;10;5.338.134.641;3.685.854.871;0;8.473.229.589;0;0;4.236.614.794;7.554.932.251;3;001114
449;004580;4580;0;BOSA NOVA EL PORVENIR;0.0165831645;1.26E-05;0.1565487341;164;130;0;11;0;0;5;1.047.597.101;8.304.123.363;0;7.026.565.923;0;0;3.193.893.601;1.695.028.372;5;004580
450;002449;2449;0;ESPINO I;0.01809376869;1.52E-05;0.1894201434;13;8;0;0;0;0;1;6.863.050.448;422.341.566;0;0;0;0;5.279.269.576;0.834840764;3;002449
451;008535;8535;0;BUENAVISTA;0.01789163382;1.59E-05;0.19808953;110;74;0;14;0;0;11;5.553.044.626;3.735.684.567;0;7.067.511.342;0;0;5.553.044.626;1.396.431.858;5;008535
452;005207;5207;0;METROPOLIS;0.02561458613;2.88E-05;0.3582854203;482;39;0;14;1;0;3;134.529.616;108.851.764;0;3.907.499.219;2.791.070.871;0;8.373.212.613;1.022.847.498;5;005207
453;005502;5502;0;LA ESTRADA;0.03065801471;4.16E-05;0.5171510962;432;180;0;22;0;0;12;8.353.458.074;3.480.607.531;0;4.254.075.871;0;0;2.320.405.021;1.035.286.787;5;005502
454;005310;5310;0;ESCUELA MILITAR;0.03149466516;4.47E-05;0.5557976811;189;13;0;1;0;1;5;3.400.517.966;2.338.980.611;0;1.799.215.855;0;1.799.215.855;8.996.079.275;2.870.557.768;3;005310
455;008542;8542;0;TIBABITA I;0.00568369006;1.15E-06;0.0142686405;7;5;0;1;0;0;0;4.905.863.315;3.504.188.082;0;7.008.376.165;0;0;0;100.433.637;5;008542
456;008537;8537;0;VERBENAL SAN ANTONIO;0.02427517993;3.72E-05;0.4626352883;217;101;0;15;0;0;17;4.690.519.844;2.183.145.181;0;3.242.294.823;0;0;3.674.600.799;8.189.211.118;0;008537
457;002443;2443;0;LA PRIMAVERA I;0.01226763289;5.74E-06;0.07132913273;46;41;0;2;0;0;3;6.448.977.892;5.748.002.034;0;2.803.903.431;0;0;4.205.855.147;108.757.577;0;002443
458;009234;9234;0;SABANA DE TIBABUYES NORTE;0.03370692323;4.25E-05;0.5283237247;270;60;0;11;0;0;12;5.110.503.037;1.135.667.342;0;2.082.056.793;0;0;2.271.334.683;5.831.169.879;0;009234
459;008511;8511;0;CEDRO NARVAEZ;0.03357705827;2.36E-05;0.2930973294;159;87;0;4;0;0;9;5.424.819.131;2.968.297.261;0;1.364.734.373;0;0;3.070.652.338;6.890.246.817;0;008511
460;009250;9250;0;TIBABUYES OCCIDENTAL;0.02046413886;1.78E-05;0.2208292927;81;23;0;8;0;0;4;3.667.991.642;1.041.528.491;0;3.622.707.795;0;0;1.811.353.897;6.303.765.197;0;009250
461;105314;105314;1;EL CORZO RURAL;0.0343213518;3.26E-05;0.4057128191;2;0;0;0;0;0;0;4.929.595.284;0;0;0;0;0;0;0.01840426025;3;105314
462;008502;8502;0;LA PRADERA NORTE;0.03255322509;5.28E-05;0.65680503;484;111;0;8;0;0;12;7.369.005.685;1.689.999.238;0;1.218.017.469;0;0;1.827.026.203;595.850.726;0;008502
463;005647;5647;0;VILLAS DE GRANADA;0.02006079816;1.91E-05;0.237487417;178;65;0;9;0;0;12;7.495.133.942;2.736.987.114;0;3.789.674.465;0;0;5.052.899.287;1.090.802.034;5;005647
464;009246;9246;0;DELMONTE;0.007561122098;2.51E-06;0.03125441584;1;1;0;1;0;0;0;3.199.547.882;3.199.547.882;0;3.199.547.882;0;0;0;3.121.077.002;0;009246
465;008410;8410;0;ESCUELA DE INFANTERIA;0.02627911529;4.22E-05;0.5251542622;235;69;0;16;0;0;10;4.474.875.611;1.313.899.647;0;304.672.382;0;0;1.904.202.388;6.315.723.721;0;008410
466;008409;8409;0;ESCUELA DE CABALLERIA I;0.01319692691;5.82E-06;0.07235950032;2;0;0;0;0;0;1;2.763.977.074;0;0;0;0;0;1.381.988.537;0.9722795755;3;008409
467;006506;6506;0;CASTILLA;0.03085455154;3.83E-05;0.4763775393;432;82;0;13;0;0;15;9.068.437.623;1.721.323.808;0;2.728.927.988;0;0;3.148.763.063;8.771.685.901;0;006506
468;001430;1430;0;VILLA DE LOS ALPES I;0.01920514199;1.16E-05;0.143891192;85;42;0;3;0;1;4;5.907.241.355;2.918.872.199;0;2.084.908.713;0;6.949.695.712;2.779.878.285;1.035.209.708;4;001430
469;001109;1109;0;LA MARIA;0.02623631572;1.62E-05;0.2014607272;91;13;0;5;0;0;9;4.517.009.407;6.452.870.582;0;2.481.873.301;0;0;4.467.371.941;7.056.001.664;0;001109
470;102604;102604;1;LA REQUILINA RURAL II;0.007662124746;2.95E-06;0.03665040091;1;8;0;1;0;0;0;2.728.483.114;2.182.786.491;0;2.728.483.114;0;0;0;3.776.834.376;0;102604
471;005307;5307;0;LOS ANDES;0.03268487435;5.50E-05;0.6842946312;570;266;1;17;2;0;25;8.329.745.318;3.887.214.482;1.461.358.828;2.484.310.007;2.922.717.655;0;3.653.397.069;108.632.695;0;005307
472;006109;6109;0;COLSEGUROS;0.008175673964;4.03E-06;0.05004798605;74;11;0;1;0;0;0;1.478.580.975;2.197.890.638;0;1.998.082.398;0;0;0;8.561.387.305;0;006109
473;002202;2202;0;QUIROGA;0.01763653367;1.67E-05;0.2081754603;239;72;0;1;0;1;17;1.148.069.997;345.862.091;0;4.803.640.153;0;4.803.640.153;816.618.826;138.406.353;4;002202
474;001418;1418;0;MARRUECOS;0.0304714192;3.36E-05;0.4171422688;160;87;0;12;0;0;8;3.835.621.848;208.561.938;0;2.876.716.386;0;0;1.917.810.924;6.386.687.525;0;001418
475;008111;8111;0;CATALUNA;0.01638531862;1.47E-05;0.1827045532;340;64;1;4;0;0;4;1.860.927.898;3.502.923.101;5.473.317.346;2.189.326.938;0;0;2.189.326.938;136.659.324;1;008111
476;006101;6101;0;FLORIDA;0.02006931337;1.51E-05;0.1879705101;260;153;0;5;0;0;16;1.383.195.693;8.139.574.656;0;2.659.991.718;0;0;8.511.973.497;176.100.199;1;006101
477;002559;2559;0;LOS ALPES SUR;0.01994981798;1.31E-05;0.1626621342;28;13;0;4;0;0;4;1.721.359.438;7.992.025.964;0;2.459.084.912;0;0;2.459.084.912;4.819.147.444;0;002559
478;004307;4307;0;SAN GABRIEL;0.02032683304;1.48E-05;0.1836466327;165;52;0;6;0;0;7;8.984.646.088;2.831.524.828;0;3.267.144.032;0;0;3.811.668.037;1.027.905.589;0;004307
479;008102;8102;0;PARQUE NACIONAL;0.0377728325;4.36E-05;0.5419530002;396;57;0;4;0;2;17;7.306.906.685;105.175.172;0;7.380.713.823;0;3.690.356.912;3.136.803.375;7.482.707.148;4;008102
480;006205;6205;0;INDUSTRIAL CENTENARIO;0.0300699103;2.82E-05;0.3507751152;153;150;0;6;0;0;2;4.361.768.933;4.276.244.052;0;1.710.497.621;0;0;5.701.658.736;5.988.821.678;0;006205
481;006512;6512;0;VILLA ALSACIA;0.03180211603;4.75E-05;0.5907002958;360;79;0;10;1;0;9;6.094.461.143;133.739.564;0;1.692.905.873;1.692.905.873;0;1.523.615.286;5.871.386.475;0;006512
482;002554;2554;0;GIBRALTAR SUR;0.02254935193;1.64E-05;0.2043744984;107;33;0;4;0;0;10;5.235.486.856;1.614.682.862;0;1.957.191.348;0;0;489.297.837;769.636.116;0;002554
483;008522;8522;0;EL ROCIO NORTE;0.01346483887;7.29E-06;0.09065240517;66;28;0;2;0;0;3;7.280.556.966;3.088.721.137;0;2.206.229.384;0;0;3.309.344.076;8.543.799.675;0;008522
484;004204;4204;0;MONTES;0.02493419117;3.01E-05;0.3738618544;228;105;0;3;0;1;10;6.098.509.311;2.808.524.025;0;8.024.354.356;0;2.674.784.785;2.674.784.785;7.405.546.577;0;004204
485;004582;4582;0;RENANIA URAPANES;0.0148864324;1.13E-05;0.140747197;75;17;0;3;0;0;5;5.328.702.923;1.207.839.329;0;2.131.481.169;0;0;3.552.468.616;6.803.921.798;0;004582
486;002451;2451;0;SAN ANTONIO DEL MIRADOR;0.01235077788;8.77E-06;0.1090077445;18;4;0;0;0;0;0;1.651.258.824;3.669.464.053;0;0;0;0;0;0.8307554095;3;002451
487;008515;8515;0;LOS CEDROS;0.04204804393;8.04E-05;0.9992989525;1530;682;0;14;0;1;22;1.531.073.355;6.824.784.498;0;1.400.982.155;0;1.000.701.539;2.201.543.387;1.273.012.768;0;008515
488;004595;4595;0;CHICO SUR;0.01881258026;1.54E-05;0.1909835611;132;80;0;2;0;0;7;6.911.589.628;4.188.842.199;0;104.721.055;0;0;3.665.236.924;8.252.607.674;0;004595
489;005115;5115;0;PARQUE POPULAR SALITRE;0.02988715193;4.96E-05;0.6162289535;265;128;0;11;0;6;6;4.300.349.708;2.077.150.048;0;1.785.050.822;0;9.736.640.848;9.736.640.848;9.007.864.426;4;005115
490;006203;6203;0;LA FLORIDA OCCIDENTAL;0.02086595244;1.91E-05;0.2374050308;143;182;0;4;0;0;4;6.023.461.235;766.622.339;0;1.684.884.262;0;0;1.684.884.262;9.267.187.712;0;006203
491;006110;6110;0;USATAMA;0.01826953938;1.41E-05;0.1752675203;254;29;0;3;0;0;1;1.449.213.178;165.461.347;0;1.711.669.107;0;0;5.705.563.691;8.241.342.886;0;006110
492;008408;8408;0;SANTA ANA;0.03301314786;4.74E-05;0.5897179288;69;93;0;3;0;0;8;1.170.050.911;1.577.025.141;0;5.087.177.875;0;0;1.356.580.767;2.658.354.257;3;008408
493;006511;6511;0;LA PAMPA;0.01135383434;4.60E-06;0.05715713766;21;27;0;3;0;0;2;3.674.081.814;4.723.819.475;0;5.248.688.306;0;0;3.499.125.537;1.094.807.451;5;006511
494;001333;1333;0;ALTOS DEL POBLADO;0.008821534336;4.36E-06;0.05420897172;17;18;0;2;0;0;1;3.136.012.262;3.320.483.571;0;368.942.619;0;0;1.844.713.095;7.515.577.492;0;001333
495;001311;1311;0;LA GLORIA OCCIDENTAL;0.02242752766;1.62E-05;0.2015324076;125;31;0;5;0;0;4;620.247.639;1.538.214.145;0;2.480.990.556;0;0;1.984.792.445;6.644.672.099;0;001311
496;004105;4105;0;EDUARDO SANTOS;0.02628786037;3.63E-05;0.4507615606;364;152;0;9;0;0;15;8.075.222.731;337.207.103;0;1.996.621.005;0;0;3.327.701.675;8.833.080.395;0;004105
497;001403;1403;0;HOSPITAL SAN CARLOS;0.04458774335;4.85E-05;0.6024245563;309;45;0;9;0;1;8;5.129.272.982;7.469.815.022;0;1.493.963.004;0;1.659.958.894;1.327.967.115;5.183.679.209;0;001403
498;002435;2435;0;EL CHIRCAL SUR;0.02400164879;2.50E-05;0.3111131936;182;171;0;3;0;0;12;5.849.960.842;549.639.178;0;9.642.792.596;0;0;3.857.117.038;8.667.482.158;0;002435
499;001410;1410;0;MARCO FIDEL SUAREZ;0.02758135157;1.92E-05;0.2387581479;264;98;0;4;0;0;10;1.105.721.427;4.104.571.964;0;1.675.335.495;0;0;4.188.338.739;1.063.268.977;0;001410
500;002503;2503;0;LA AURORA;0.03265738863;2.60E-05;0.3228734372;185;106;0;11;0;0;16;5.729.799.318;328.302.015;0;3.406.907.702;0;0;4.955.502.113;1.016.980.314;0;002503
501;002505;2505;0;NUEVO SAN ANDRES;0.01318350517;8.61E-06;0.1070419245;80;65;0;4;0;0;4;7.473.707.181;6.072.387.084;0;373.685.359;0;0;373.685.359;1.197.357.051;0;002505
502;105210;105210;1;OSORIO X;0.01077324551;5.64E-06;0.07013482311;3;0;0;0;0;0;0;4.277.475.678;0;0;0;0;0;0;0.1596962247;3;105210
503;001423;1423;0;ARBOLEDA SUR;0.05178612951;4.75E-05;0.5908315661;155;45;0;3;0;0;13;2.623.421.105;7.616.383.853;0;5.077.589.236;0;0;2.200.288.669;3.254.567.945;3;001423
504;004316;4316;0;LAS MARGARITAS;0.0383347528;6.88E-05;0.8549041559;1018;285;0;17;0;0;23;1.190.776.759;3.333.707.036;0;1.988.527.004;0;0;2.690.360.064;9.833.604.776;0;004316
505;004609;4609;0;LOS ALMENDROS;0.01646087986;1.43E-05;0.1780535778;98;21;0;3;0;1;1;5.503.961.292;1.179.420.277;0;168.488.611;0;5.616.287.033;5.616.287.033;6.890.198.246;4;004609
506;004607;4607;0;CIUDAD DE CALI;0.0215436366;2.17E-05;0.26949129;198;97;0;10;0;0;3;7.347.176.231;3.599.374.214;0;3.710.695.066;0;0;111.320.852;8.809.326.484;0;004607
507;004612;4612;0;DINDALITO;0.02167500476;2.24E-05;0.2788675587;214;67;0;5;0;0;5;7.673.893.693;2.402.574.194;0;1.792.965.816;0;0;1.792.965.816;6.972.817.987;0;004612
508;004626;4626;0;LAS ACACIAS;0.008025779528;3.39E-06;0.0420906544;8;0;0;2;0;0;0;1.900.659.449;0;0;4.751.648.623;0;0;0;4.889.846.107;5;004626
509;004601;4601;0;CALANDAIMA;0.0210701497;2.58E-05;0.3209239316;174;104;0;13;0;0;6;5.421.845.579;3.240.643.335;0;4.050.804.168;0;0;1.869.601.924;8.655.927.576;5;004601
510;004614;4614;0;DINDALITO;0.01497542502;1.25E-05;0.1552879395;111;45;0;4;0;0;3;7.148.011.647;2.897.842.559;0;2.575.860.053;0;0;193.189.504;7.841.802.965;0;004614
511;009243;9243;0;LAS MERCEDES I;0.01809518909;5.21E-06;0.06475054646;17;8;0;2;0;0;1;2.625.460.468;1.235.510.808;0;3.088.777.021;0;0;154.438.851;539.020.611;0;009243
512;005634;5634;0;EL CORTIJO;0.03690379021;7.22E-05;0.897684946;324;294;0;21;0;0;20;3.609.284.097;3.275.091.125;0;2.339.350.804;0;0;2.227.953.147;671.904.627;0;005634
513;007106;7106;0;ESTRELLA;0.01634631378;1.02E-05;0.1264632679;348;117;0;4;0;0;6;2.751.787.186;9.251.698.298;0;3.162.973.777;0;0;4.744.460.666;2.144.217.941;1;007106
514;004590;4590;0;SAN BERNARDINO XXV URBANO;0.05809462801;7.77E-05;0.9660874457;10;0;0;0;0;0;0;1.035.102.986;0;0;0;0;0;0;0.03864476423;3;004590
515;007209;7209;0;ALFONSO LOPEZ;0.02395343089;2.67E-05;0.3322840722;677;223;0;5;0;0;8;2.037.413.336;6.711.125.169;0;1.504.736.585;0;0;2.407.578.536;1.436.318.457;1;007209
516;104112;104112;1;SANTA ROSA;0.08411681753;0.0002489153522;309.368.136;1;0;0;0;0;0;0;0.3232394948;0;0;0;0;0;0;0.001206789492;3;104112
517;004577;4577;0;SAN BERNARDINO XXII URBANO;0.01496322746;1.20E-05;0.1486632384;2;0;0;0;0;0;0;1.345.322.503;0;0;0;0;0;0;0.05022656841;3;004577
518;102911;102911;1;CURUBITAL;0.06358231041;0.0001038359082;1.290.441.498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;102911
519;001209;1209;0;MODELO SUR;0.01752670554;1.45E-05;0.1804937903;123;86;0;4;0;0;6;6.814.638.874;4.764.706.855;0;2.216.142.723;0;0;3.324.214.085;9.366.582.567;0;001209
520;008313;8313;0;LAGO GAITAN;0.01988610407;2.14E-05;0.2660055033;1006;278;6;6;2;0;27;3.781.876.644;104.509.116;2.255.592.432;2.255.592.432;7.518.641.439;0;1.015.016.594;3.586.801.786;1;008313
521;007105;7105;0;ARMENIA;0.01563382402;1.44E-05;0.178616045;718;91;4;2;0;0;11;4.019.795.646;5.094.727.072;2.239.440.471;1.119.720.236;0;0;6.158.461.296;2.844.588.567;1;007105
522;005664;5664;0;EL DORADO;0.05458518565;0.0001096172772;1.363.032.376;120;15;0;2;0;0;3;8.803.899.463;1.100.487.433;0;1.467.316.577;0;0;2.200.974.866;0.660446505;3;005664
523;002631;2631;0;EL NEVADO;0.02975442499;2.69E-05;0.3346316795;37;9;0;0;0;0;1;1.105.693.282;26.895.242;0;0;0;0;2.988.360.222;0.7577796669;3;002631
524;002551;2551;0;ALASKA;0.01313053118;4.51E-06;0.05604183568;19;2;0;0;0;0;1;3.390.324.348;3.568.762.472;0;0;0;0;1.784.381.236;2.596.282.339;3;002551
525;004562;4562;0;LLANO GRANDE;0.01293355397;8.05E-06;0.1001297019;278;98;0;2;0;0;5;2.776.398.957;9.787.305.677;0;1.997.409.322;0;0;4.993.523.305;209.780.479;1;004562
526;007102;7102;0;SANTA TERESITA;0.02059623373;1.65E-05;0.2047147228;601;73;3;7;0;0;13;2.935.792.754;3.565.937.954;1.465.453.954;3.419.392.559;0;0;6.350.300.467;2.371.259.638;1;007102
527;006207;6207;0;BATALLON CALDAS;0.02091070407;2.29E-05;0.2843069359;78;102;0;2;0;0;3;2.743.513.792;3.587.671.882;0;703.465.075;0;0;1.055.197.612;4.401.668.155;3;006207
528;009214;9214;0;TUNA ALTA;0.03672234946;4.92E-05;0.6119281342;167;89;0;4;0;0;10;272.907.864;1.454.419.155;0;6.536.715.304;0;0;1.634.178.826;3.470.907.132;3;009214
529;005620;5620;0;FLORENCIA;0.02696807228;3.54E-05;0.4401073445;435;403;0;12;0;0;17;9.883.952.301;9.156.856.959;0;2.726.607.531;0;0;3.862.694.003;1.386.490.516;0;005620
530;009130;9130;0;CANODROMO;0.02846331117;4.27E-05;0.5306802838;462;181;0;6;0;0;13;8.705.806.757;34.107.165;0;1.130.624.254;0;0;2.449.685.884;7.777.055.808;0;009130
531;009207;9207;0;VILLA ELISA;0.02991942582;3.91E-05;0.4855821853;674;108;0;8;1;0;30;1.388.024.562;2.224.134.313;0;1.647.506.899;2.059.383.623;0;6.178.150.869;1.226.267.716;0;009207
532;005680;5680;0;VILLA DEL MAR;0.03235498718;3.04E-05;0.3783073202;263;111;0;2;0;0;7;6.952.019.851;2.934.122.446;0;5.286.707.111;0;0;1.850.347.489;5.937.524.038;3;005680
533;208203;208203;2;LA ESTRELLITA;0.01313719513;6.71E-06;0.08349841271;23;16;0;1;0;0;2;275.454.338;1.916.204.091;0;1.197.627.557;0;0;2.395.255.113;470.722.446;3;208203
534;005682;5682;0;CIUDAD BACHUE II;0.01707244864;6.67E-06;0.08288325788;46;21;0;5;0;0;2;554.997.489;2.533.684.189;0;6.032.581.402;0;0;2.413.032.561;1.037.615.872;5;005682
535;002586;2586;0;YOMASA NORTE;0.0281455486;3.13E-05;0.3887344028;20;6;0;0;0;0;3;5.144.900.955;1.543.470.286;0;0;0;0;7.717.351.432;0.7675283247;3;002586
536;009112;9112;0;NIZA SUBA;0.06521240459;7.97E-05;0.990447335;128;179;0;2;0;0;36;1.292.345.342;1.807.264.189;0;2.019.289.597;0;0;3.634.721.275;4.001.208.771;3;009112
537;004403;4403;0;AUTOPISTA MUZU;0.0327270822;3.95E-05;0.4906350843;371;198;0;11;0;0;15;7.561.628.018;4.035.585.842;0;2.241.992.135;0;0;3.057.262.002;9.074.573.251;0;004403
538;006420;6420;0;LA GIRALDA;0.02278252796;2.25E-05;0.2803476794;268;94;0;4;0;0;6;955.955.835;3.352.979.421;0;1.426.799.754;0;0;2.140.199.631;8.128.016.456;0;006420
539;005201;5201;0;JORGE ELIECER GAITAN;0.03096813925;3.80E-05;0.472525218;465;168;0;1;0;0;12;9.840.744.626;35.553.658;0;2.116.289.167;0;0;2.539.547;75.332.682;3;005201
540;008419;8419;0;ESCUELA DE CABALLERIA II;0.003915367665;7.08E-07;0.008806077103;4;8;0;1;0;0;0;4.542.317.712;9.084.635.425;0;1.135.579.428;0;0;0;1.699.085.288;5;008419
541;002440;2440;0;SIERRA MORENA;0.02530284588;1.89E-05;0.2344985472;39;19;0;9;0;0;7;166.312.331;8.102.395.613;0;3.837.976.869;0;0;2.985.093.121;6.347.716.457;5;002440
542;006206;6206;0;EL EJIDO;0.02261305189;1.96E-05;0.2433785054;202;286;0;7;0;0;3;8.299.829.094;1.175.124.317;0;2.876.178.399;0;0;1.232.647.885;1.326.605.558;0;006206
543;108114;108114;1;PARAMO III RURAL;0.05202770565;0.000104318985;1.297.048.514;33;19;0;6;0;0;2;2.544.237.909;1.464.864.251;0;4.625.887.108;0;0;1.541.962.369;0.6844551123;3;108114
544;005684;5684;0;QUIRIGUA II;0.01889665739;1.25E-05;0.1555096058;210;144;0;1;0;0;25;1.350.398.896;9.259.878.143;0;6.430.470.933;0;0;1.607.617.733;2.112.423.952;1;005684
545;005116;5116;0;PABLO VI NORTE;0.02602022434;2.46E-05;0.3052969081;140;33;0;6;0;1;8;4.585.699.896;1.080.914.976;0;1.965.299.956;0;3.275.499.926;2.620.399.941;7.067.977.283;0;005116
546;003211;3211;0;GIRARDOT;0.01942388625;1.06E-05;0.1319774581;89;29;0;5;0;0;12;6.743.575.855;2.197.344.942;0;3.788.525.761;0;0;9.092.461.827;1.285.166.092;5;003211
547;003201;3201;0;SAN BERNARDINO;0.0229877149;3.03E-05;0.3769845151;601;222;3;9;0;0;15;1.594.229.938;5.888.836.043;7.957.886.545;2.387.365.963;0;0;3.978.943.272;1.598.499.459;1;003201
548;002204;2204;0;QUIROGA SUR;0.02005959873;2.45E-05;0.3050876745;479;141;0;4;0;0;15;1.570.040.484;46.216.223;0;1.311.098.525;0;0;4.916.619.469;1.280.566.583;1;002204
549;007304;7304;0;CONCEPCION NORTE;0.01409575095;1.14E-05;0.1423070461;325;154;2;4;0;0;11;2.283.794.155;1.082.167.076;1.405.411.788;2.810.823.575;0;0;7.729.764.831;2.569.707.252;1;007304
550;109111;109111;1;SAN JOSE;0.6125868808;0.008634275277;1.072.331.744;1;0;0;0;0;0;1;0.009325472325;0;0;0;0;0;0.009325472325;0.000621265224;3;109111
